Entity,Year,Aviation and shipping,Aviation and shipping (per capita),Buildings,Buildings (per capita),Electricity and heat,Electricity and heat (per capita),Energy,Energy (per capita),Fugitive emissions,Fugitive emissions (per capita),Industry,Industry (per capita),Land-use change and forestry,Land-use change and forestry (per capita),Manufacturing and construction,Manufacturing and construction (per capita),Other fuel combustion,Other fuel combustion (per capita),Total excluding LUCF,Total excluding LUCF (per capita),Total including LUCF,Total including LUCF (per capita),Transport,Transport (per capita)
Bhutan,2009,0.0,0.0,0.04,0.0589684356705964,0.0,0.0,0.31,0.4570053764471222,0.0,0.0,0.07,0.1031947624235437,-6.61,-9.74453399456606,0.05,0.0737105445882455,0.0,0.0,0.37,0.5454580299530168,-6.24,-9.199075964613042,0.22,0.3243263961882803
Bhutan,2010,0.0,0.0,0.04,0.0583513979536164,0.0,0.0,0.39,0.5689261300477607,0.0,0.0,0.08,0.1167027959072329,-6.61,-9.642568511835124,0.07,0.1021149464188288,0.0,0.0,0.47,0.6856289259549935,-6.14,-8.956939585880129,0.28,0.4084597856753153
Bhutan,2011,0.0,0.0,0.04,0.057695331149565,0.0,0.0,0.46,0.663496308219998,0.0,0.0,0.21,0.3029004885352165,-1.32,-1.9039459279356468,0.09,0.1298144950865213,0.0,0.0,0.67,0.9663967967552146,-0.65,-0.937549131180432,0.34,0.4904103147713029
Bhutan,2012,0.01,0.0142535013726121,0.04,0.0570140054904487,0.0,0.0,0.56,0.7981960768662822,0.0,0.0,0.2,0.2850700274522436,-1.32,-1.881462181184808,0.13,0.1852955178439583,0.0,0.0,0.76,1.083266104318526,-0.56,-0.7981960768662822,0.39,0.5558865535318751
Bhutan,2013,0.01,0.0140798468112666,0.04,0.0563193872450667,0.0,0.0,0.63,0.8870303491098016,0.0,0.0,0.22,0.3097566298478673,-1.32,-1.8585397790872036,0.18,0.2534372426028004,0.0,0.0,0.85,1.1967869789576688,-0.46,-0.647672953318268,0.42,0.5913535660732011
Bhutan,2014,0.01,0.013907180694608,0.04,0.0556287227784321,0.0,0.0,0.67,0.9317811065387392,0.0,0.0,0.26,0.3615866980598092,-1.32,-1.8357478516882624,0.23,0.3198651559759851,0.0,0.0,0.94,1.3072749852931564,-0.38,-0.5284728663951057,0.4,0.5562872277843219
Bhutan,2015,0.01,0.0137384339559133,0.04,0.0549537358236534,0.0,0.0,0.66,0.9067366410902822,,,0.3,0.4121530186774009,-1.32,-1.8134732821805644,0.2,0.2747686791182673,0.0,0.0,0.96,1.318889659767683,-0.35,-0.4808451884569677,0.43,0.5907526601042746
Bhutan,2016,0.01,0.0135739358712973,0.05,0.0678696793564868,0.0,0.0,0.87,1.180932420802871,,,0.36,0.4886616913667053,-1.32,-1.7917595350112527,0.29,0.3936441402676237,0.0,0.0,1.23,1.6695941121695763,-0.09,-0.1221654228416763,0.54,0.732992537050058
Bhutan,2017,0.01,0.0134126827645685,0.05,0.0670634138228426,0.0,0.0,0.97,1.3010302281631465,,,0.36,0.4828565795244667,-1.32,-1.770474124923045,0.35,0.4694438967598981,0.0,0.0,1.33,1.783886807687613,0.01,0.0134126827645685,0.57,0.7645229175804056
Bhutan,2018,0.01,0.0132556376226809,0.05,0.0662781881134046,0.0,0.0,1.02,1.3520750375134545,,,0.36,0.4772029544165133,-1.32,-1.7497441661938824,0.37,0.4904585920391943,0.0,0.0,1.38,1.829277991929968,0.07,0.0927894633587664,0.6,0.7953382573608555
Bolivia,1990,0.0,0.0,0.57,0.0830318089033115,1.55,0.2257882522809347,5.43,0.7909872321841779,0.22,0.0320473648398746,0.25,0.036417460045312,76.31,11.116065504231054,0.77,0.1121657769395611,0.06,0.0087401904108748,5.68,0.82740469222949,81.99,11.943470196460542,2.26,0.329213838809621
Bolivia,1991,0.0,0.0,0.55,0.0784430509155302,1.52,0.2167880679847381,5.49,0.7830042718659291,0.22,0.031377220366212,0.27,0.0385084068130784,76.31,10.88361675520748,0.72,0.1026890848348759,0.12,0.0171148474724793,5.77,0.8229389159683808,82.08,11.70655567117586,2.37,0.3380182375814667
Bolivia,1992,0.0,0.0,0.6,0.0837881517129719,1.72,0.2401927015771862,6.54,0.9132908536713944,1.04,0.1452327963024847,0.27,0.0377046682708373,76.31,10.656456428694815,0.73,0.1019422512507825,0.11,0.0153611611473781,6.82,0.952391991137448,83.13,11.608848419832263,2.34,0.3267737916805906
Bolivia,1993,0.0,0.0,0.63,0.0861496402842281,1.68,0.2297323740912751,7.53,1.0296933195876796,1.75,0.2393045563450782,0.3,0.0410236382305848,76.31,10.4350461112531,0.73,0.0998241863610897,0.04,0.0054698184307446,7.82,1.0693495032105782,84.14,11.505763069071362,2.7,0.3692127440752636
Bolivia,1994,0.0,0.0,0.68,0.0910698998981088,1.95,0.2611563305901651,8.7,1.165159013402275,2.41,0.3227624393447681,0.34,0.0455349499490544,76.31,10.219917737095129,0.81,0.1084803219374532,0.04,0.0053570529351828,9.04,1.2106939633513292,85.35,11.430611700446455,2.81,0.3763329686965969
Bolivia,1995,0.0,0.0,0.74,0.0970831244078257,2.26,0.2964971096779542,7.92,1.0390518179864592,0.88,0.1154502019984954,0.4,0.0524773645447706,76.31,10.011369221028623,0.88,0.1154502019984954,0.04,0.005247736454477,8.32,1.09152918253123,84.64,11.104210337673477,3.13,0.4106353775628305
Bolivia,1996,0.0,0.0,0.81,0.1041229071938388,2.0,0.2570935980094785,7.7,0.9898103523364924,0.88,0.1131211831241705,0.42,0.0539896555819904,76.31,9.809406232051654,0.75,0.0964100992535544,0.03,0.0038564039701421,8.12,1.0438000079184826,84.44,10.854491707960182,3.24,0.4164916287753552
Bolivia,1997,0.0,0.0,0.94,0.1184258980809083,2.07,0.2607889457739151,7.81,0.9839428340552064,0.88,0.1108667982034035,0.47,0.0592129490404541,76.31,9.613915194206506,0.83,0.1045675483054828,0.02,0.0025196999591682,8.28,1.0431557830956606,84.59,10.657070977302164,3.07,0.3867739437323282
Bolivia,1998,0.0,0.0,0.96,0.1185659302528504,2.13,0.263068157748512,8.08,0.9979299129614916,0.88,0.1086854360651129,0.53,0.0654582739937612,76.31,9.424756393328147,0.92,0.1136256831589817,0.02,0.0024701235469343,8.61,1.0633881869552528,84.92,10.4881445802834,3.17,0.3915145821891
Bolivia,1999,0.0,0.0,0.96,0.1162640579595706,1.67,0.2022510174921697,7.43,0.8998353652495935,0.66,0.0799315398472048,0.54,0.0653985326022584,76.31,9.241781523848786,0.94,0.1138418900854129,0.03,0.0036332518112365,7.96,0.9640228139147732,84.28,10.20701542170064,3.18,0.3851246919910777
Bolivia,2000,0.14,0.0166304953393036,0.82,0.0974071869873501,1.78,0.2114448693140039,7.52,0.8932951782254548,0.49,0.0582067336875628,0.48,0.0570188411633269,76.31,9.064807852444742,0.88,0.1045345421327659,0.61,0.0724614439783946,8.0,0.9503140193887816,84.31,10.015121871833523,2.94,0.3492404021253772
Bolivia,2001,0.12,0.0139856162598639,0.86,0.1002302498623582,1.95,0.2272662642227889,7.45,0.8682736761332196,0.33,0.0384604447146258,0.44,0.0512805929528344,56.89,6.630347575197162,0.84,0.0978993138190475,0.6,0.0699280812993197,7.89,0.919554269086054,64.78,7.549901844283216,2.87,0.3344893222150792
Bolivia,2002,0.12,0.0137255453673882,0.92,0.1052291811499765,1.98,0.226471498561906,7.78,0.8898728579856711,0.44,0.0503269996804235,0.44,0.0503269996804235,56.89,6.507052299589309,0.91,0.1040853857026941,0.63,0.0720591131787882,8.23,0.9413436531133768,65.12,7.448395952702686,2.92,0.3339882706064472
Bolivia,2003,0.13,0.0145971959909362,0.95,0.1066718168568419,2.36,0.2649952502969968,8.61,0.9667835190920094,0.55,0.0617573676539611,0.5,0.056143061503601,56.89,6.387957537879723,0.94,0.1055489556267699,0.7,0.0786002861050414,9.11,1.0229265805956105,66.0,7.410884118475335,3.11,0.3492098425523983
Bolivia,2004,0.13,0.0143344767100038,1.05,0.1157784657346463,2.33,0.2569179287254533,8.87,0.9780523724441076,0.33,0.0363875178023174,0.55,0.0606458630038623,56.89,6.2729875387086,1.01,0.1113678575161836,0.78,0.086006860260023,9.42,1.03869823544797,66.32,7.312788426211186,3.39,0.3737990465147153
Bolivia,2005,0.25,0.0270788398255212,1.09,0.1180637416392728,2.7,0.2924514701156299,9.46,1.0246632989977256,0.33,0.0357440685696881,0.61,0.0660723691742719,56.89,6.162060790695624,1.06,0.1148142808602102,0.83,0.0899017482207306,10.07,1.0907356681719975,66.97,7.253879612460643,3.45,0.3736879895921938
Bolivia,2006,0.24,0.0255442821306358,1.14,0.12133534012052,3.04,0.3235609069880534,10.47,1.114369307948987,0.27,0.0287373173969652,0.69,0.0734398111255779,56.89,6.055059210049461,1.27,0.1351718262746144,0.23,0.0244799370418593,11.16,1.1878091190745648,68.05,7.2428683291240255,4.51,0.4800196350381977
Bolivia,2007,0.2,0.02092392083309,1.17,0.122404936873577,3.28,0.3431523016626774,11.31,1.1832477231112448,0.27,0.0282472931246716,0.72,0.0753261149991243,56.89,5.951809280972477,1.33,0.1391440735400491,0.25,0.0261549010413626,12.04,1.2596200341520236,68.93,7.211429315124501,5.01,0.5241442168689068
Bolivia,2008,0.2,0.0205730478466345,1.19,0.1224096346874753,3.6,0.3703148612394212,12.21,1.2559845710370372,0.27,0.0277736145929565,0.8,0.082292191386538,56.89,5.852003459975187,1.38,0.1419540301417781,0.25,0.0257163098082931,13.02,1.3393054148159065,69.91,7.191308874791093,5.52,0.5678161205671125
Bolivia,2009,0.21,0.0212447608902161,1.24,0.1254452547803241,3.74,0.3783590749019453,12.96,1.3111052435104844,0.27,0.027314692573135,0.91,0.0920606305242701,56.89,5.755306890687612,1.53,0.1547832579144321,0.26,0.0263030372926486,13.87,1.4031658740347543,70.77,7.159484420002852,5.91,0.5978882707675125
Bolivia,2010,0.22,0.021893603654321,1.28,0.12738096671605,4.3,0.4279204350617305,14.09,1.4021857976790193,0.27,0.0268694226666668,0.95,0.0945405612345683,56.89,5.661486872246941,1.57,0.1562407169876551,0.27,0.0268694226666668,15.04,1.4967263589135875,71.94,7.159208394962998,6.4,0.6369048335802501
Bolivia,2011,0.19,0.0186038295885293,1.34,0.1312059560454172,4.58,0.4484502079761275,15.4,1.5078893455965865,0.38,0.0372076591770586,1.04,0.1018314882740551,59.78,5.853352277906748,1.75,0.171351061999612,0.3,0.029374467771362,16.45,1.6106999827963533,76.22,7.46307311177739,7.06,0.6912791415527206
Bolivia,2012,0.13,0.0125268882429083,1.38,0.1329777367324112,4.61,0.444222729229287,16.18,1.5591157828481268,0.44,0.042398698668305,1.06,0.1021423195190985,59.78,5.760441378161992,1.88,0.1811580761282125,0.31,0.0298718104253967,17.25,1.6622217091551412,77.02,7.421699480529217,7.56,0.7284867316645142
Bolivia,2013,0.17,0.0161253986886256,1.44,0.1365916124212997,4.7,0.4458198460972978,17.35,1.645739219103855,0.44,0.0417363260176193,1.22,0.11572344941249,59.78,5.670449021212014,2.08,0.1972989957196552,0.35,0.0331993502412881,18.56,1.760514115652308,78.34,7.430963136864322,8.35,0.7920416414707312
Bolivia,2014,0.22,0.020548232445715,1.51,0.1410355954228625,5.37,0.5015636737885907,18.79,1.75500585297721,0.38,0.0354924014971442,1.38,0.1288934580685763,59.78,5.5835151618402135,2.24,0.209218366720008,0.37,0.0345583909314299,20.17,1.883899311045787,79.95,7.467414472886,8.92,0.8331374246171747
Bolivia,2015,0.26,0.0239196329771516,1.59,0.1462777555141194,5.3,0.4875925183803979,18.98,1.7461332073320668,0.34,0.0312795200470444,1.43,0.1315579813743337,59.78,5.499675612977395,2.25,0.206996823840735,0.37,0.0340394776982541,20.41,1.8776911887064005,80.19,7.377366801683794,9.13,0.8399471118515158
Bolivia,2016,0.26,0.0235681830254331,1.66,0.1504737839316116,6.05,0.5484134896302714,20.12,1.8238147787373655,0.27,0.0244746516033344,1.49,0.1350638181072899,67.38,6.107785277898791,2.27,0.2057683671835894,0.37,0.0335393373823471,21.61,1.9588785968446552,88.99,8.066663874743446,9.5,0.8611451490062113
Bolivia,2017,0.25,0.0223356815282037,1.71,0.1527760616529136,6.04,0.5396300657214027,20.76,1.8547549941020405,0.18,0.0160816907003067,1.49,0.1331206619080944,67.38,6.019912885481476,2.35,0.2099554063651153,0.39,0.0348436631839978,22.25,1.9878756560101345,89.64,8.008681968752738,10.1,0.9023615337394316
Bolivia,2018,0.24,0.0211395261575211,1.78,0.1567848190016154,5.92,0.5214416452188557,21.22,1.869086437760831,0.18,0.0158546446181408,1.49,0.1312412248946106,67.38,5.934921968724071,2.38,0.2096336343954183,0.41,0.0361133571857653,22.71,2.0003276626554416,90.09,7.935249631379513,10.55,0.9292583373410352
Bosnia and Herzegovina,1990,0.08,0.0179234676891407,0.29,0.0649725703731352,10.72,2.4017446703448613,23.97,5.370319006358798,0.0,0.0,,,3.26,0.7303813083324856,5.91,1.3240961755352731,4.85,1.086610228654158,23.97,5.370319006358798,27.22,6.098459881230141,2.19,0.4906549279902281
Bosnia and Herzegovina,1991,0.06,0.013732113921617,0.28,0.0640831983008797,8.7,1.9911565186344784,21.44,4.906942041324508,0.0,0.0,,,3.26,0.7461115230745288,5.77,1.3205716221288435,4.83,1.1054351706901762,21.44,4.906942041324508,24.7,5.653053564399037,1.86,0.4256955315701299
Bosnia and Herzegovina,1992,0.05,0.0118100760261834,0.16,0.0377922432837869,6.88,1.6250664612028374,15.91,3.7579661915315614,0.0,0.0,0.06,0.01417209123142,3.26,0.7700169569071583,3.66,0.8644975651166258,4.14,0.9778742949679864,15.97,3.7721382827629815,19.22,4.539793224464902,1.06,0.2503736117550883
Bosnia and Herzegovina,1993,0.09,0.022064555987585,0.06,0.0147097039917233,5.98,1.4660671645084264,13.34,3.2704575208264894,0.0,0.0,0.06,0.0147097039917233,3.26,0.799227250216968,2.72,0.6668399142914582,3.74,0.9169048821507548,13.4,3.285167224818213,16.66,4.084394475035181,0.85,0.2083874732160806
Bosnia and Herzegovina,1994,0.11,0.0279434130643585,0.07,0.0177821719500463,0.69,0.1752814092218851,3.06,0.7773349452448821,0.0,0.0,0.1,0.0254031027857804,3.26,0.8281411508164429,0.65,0.165120168107573,0.69,0.1752814092218851,3.16,0.8027380480306626,6.42,1.6308791988471056,0.97,0.2464100970220704
Bosnia and Herzegovina,1995,0.11,0.0287277598171243,0.06,0.0156696871729768,0.79,0.2063175477775291,3.28,0.8566095654560701,0.0,0.0,0.09,0.0235045307594653,3.26,0.8513863363984111,0.67,0.1749781734315753,0.77,0.2010943187198701,3.37,0.8801140962155355,6.63,1.7315004326139465,0.99,0.2585498383541187
Bosnia and Herzegovina,1996,0.12,0.0318774291597189,0.17,0.0451596913096018,2.1,0.5578550102950814,4.13,1.0971148535803266,0.0,0.0,0.06,0.0159387145798594,3.26,0.8660034921723645,0.35,0.0929758350491802,0.49,0.1301661690688523,4.19,1.1130535681601863,7.44,1.9764006079025744,1.03,0.2736146002875875
Bosnia and Herzegovina,1997,0.12,0.0321193125396472,0.1,0.0267660937830394,5.83,1.560463267551197,8.42,2.253705096531917,0.0,0.0,0.08,0.0214128750264315,3.26,0.8725746573270843,0.56,0.1498901251850206,0.87,0.2328650159124427,8.49,2.2724413621800448,11.75,3.145016019507129,1.06,0.2837205941002176
Bosnia and Herzegovina,1998,0.12,0.0321342095975243,0.12,0.0321342095975243,7.93,2.1235356842364026,10.65,2.851911101780289,0.0,0.0,0.12,0.0321342095975243,3.26,0.8729793607327456,0.46,0.1231811367905101,0.74,0.1981609591847336,10.76,2.8813674605780193,14.02,3.754346821310765,1.4,0.3748991119711177
Bosnia and Herzegovina,1999,0.12,0.0320568217851749,0.12,0.0320568217851749,7.81,2.086364817851803,10.4,2.7782578880484956,0.0,0.0,0.12,0.0320568217851749,3.26,0.8708769918305861,0.43,0.1148702780635435,0.7,0.1869981270801871,10.52,2.8103147098336705,13.77,3.678520299848825,1.34,0.3579678432677869
Bosnia and Herzegovina,2000,0.03,0.007997491986513,0.09,0.023992475959539,8.93,2.3805867813187116,13.72,3.657519668498626,0.0,0.0,0.24,0.0639799358921042,3.26,0.8690607958677492,1.5,0.3998745993256514,1.1,0.2932413728388111,13.95,3.718833773728558,17.21,4.587894569596308,2.09,0.5571586083937411
Bosnia and Herzegovina,2001,0.03,0.0079882540712136,0.09,0.023964762213641,8.78,2.337895691508539,13.5,3.5947143320461596,0.0,0.0,0.26,0.0692315352838519,0.34,0.0905335461404218,1.33,0.3541459304904735,1.17,0.3115419087773338,13.76,3.663945867330011,14.11,3.757142164827504,2.13,0.5671660390561717
Bosnia and Herzegovina,2002,0.03,0.0079800201575309,0.08,0.0212800537534157,9.57,2.545626430252363,14.22,3.7825295546696553,0.0,0.0,0.34,0.090440228452017,0.34,0.090440228452017,1.49,0.3963410011573689,1.04,0.2766406987944051,14.56,3.872969783121672,14.9,3.9634100115736897,2.04,0.5426413707121024
Bosnia and Herzegovina,2003,0.02,0.0053160681615627,0.1,0.0265803408078137,10.37,2.756381341770288,14.55,3.867439587536904,0.0,0.0,0.32,0.085057090585004,0.35,0.0930311928273481,0.39,0.1036633291504737,1.63,0.4332595551673644,14.86,3.949838644041126,15.21,4.042869836868475,2.06,0.5475550206409636
Bosnia and Herzegovina,2004,0.02,0.0053132224322125,0.1,0.0265661121610629,10.29,2.7336529413733723,15.19,4.035392437265454,0.0,0.0,0.39,0.1036078374281453,0.35,0.0929813925637201,0.81,0.2151855085046095,1.6,0.4250577945770064,15.57,4.1363436634774935,15.92,4.229325056041214,2.39,0.6349300806494034
Bosnia and Herzegovina,2005,0.02,0.0053116166117622,0.12,0.0318696996705735,10.58,2.8098451876222335,15.86,4.212111973127469,0.0,0.0,0.37,0.0982649073176017,0.35,0.0929532907058394,1.07,0.2841714887292807,1.78,0.4727338784468408,16.23,4.310376880445071,16.57,4.40067436284503,2.3,0.6108359103526594
Bosnia and Herzegovina,2006,0.02,0.0053114896550771,0.12,0.031868937930463,11.92,3.1656478344259953,17.46,4.6369304688823725,0.0,0.0,0.45,0.1195085172392363,0.35,0.0929510689638505,1.13,0.3000991655118602,1.4,0.3718042758554021,17.91,4.756438986121609,18.26,4.849390055085459,2.89,0.7675102551586516
Bosnia and Herzegovina,2007,0.02,0.0053152035284447,0.12,0.0318912211706682,12.48,3.316687001749499,18.41,4.892644847933356,0.0,0.0,0.47,0.1249072829184506,0.35,0.0930160617477824,1.21,0.3215698134709049,1.56,0.4145858752186874,18.89,5.0202097326160295,19.23,5.1105681925995885,3.05,0.8105685380878183
Bosnia and Herzegovina,2008,0.02,0.0053272801225061,0.12,0.0319636807350368,13.56,3.6118959230591585,20.24,5.391207483976206,0.0,0.0,0.52,0.1385092831851594,0.35,0.0932274021438573,1.28,0.3409459278403925,1.9,0.5060916116380827,20.76,5.529716767161368,21.11,5.622944169305224,3.38,0.9003103407035365
Bosnia and Herzegovina,2009,0.02,0.0053533978685446,0.42,0.1124213552394374,14.07,3.7661154005211537,20.2,5.4069318472300845,0.0,0.0,0.39,0.1043912584366204,0.34,0.0910077637652588,1.37,0.3667077539953078,0.86,0.2301961083474194,20.59,5.511323105666705,20.93,5.602330869431965,3.49,0.9341679280610397
Bosnia and Herzegovina,2010,0.02,0.0053974143146984,0.57,0.1538263079689044,13.89,3.7485042415580394,20.48,5.526952258251162,0.0,0.0,0.36,0.0971534576645712,0.34,0.0917560433498728,1.61,0.4344918523332213,1.01,0.2725694228922692,20.84,5.624105715915733,21.19,5.7185604664229555,3.4,0.917560433498728
Bosnia and Herzegovina,2011,0.02,0.0054627301140918,0.57,0.1556878082516177,16.58,4.528603264582143,23.4,6.391394233487464,0.0,0.0,0.34,0.0928664119395614,-3.72,-1.0160678012210842,1.79,0.4889143452112205,1.06,0.289524696046868,23.74,6.484260645427025,20.02,5.468192844205941,3.41,0.9313954844526604
Bosnia and Herzegovina,2012,0.02,0.0055478932984777,0.51,0.1414712791111831,15.15,4.2025291735969095,21.65,6.0055944956021845,0.0,0.0,0.32,0.0887662927756443,-3.72,-1.031908153516865,1.81,0.5020843435122381,0.99,0.2746207182746495,21.96,6.091586841728591,18.25,5.062452634860964,3.19,0.8848889811072042
Bosnia and Herzegovina,2013,0.01,0.0028227871183803,0.56,0.1580760786292997,15.25,4.304750355530038,21.51,6.071815091636139,0.0,0.0,0.34,0.0959747620249319,-3.72,-1.0500768080374911,2.23,0.6294815273988186,0.65,0.1834811626947229,21.85,6.16778985366107,18.13,5.117713045623579,2.82,0.7960259673832594
Bosnia and Herzegovina,2014,0.01,0.0028718252689607,1.02,0.2929261774340012,13.0,3.733372849649034,19.17,5.505289040597845,0.0,0.0,0.32,0.0918984086067454,-3.72,-1.068319000053416,2.01,0.5772368790611199,0.17,0.0488210295723335,19.49,5.59718744920459,15.77,4.528868449151174,2.97,0.8529321048813563
Bosnia and Herzegovina,2015,0.02,0.0058319885739679,1.08,0.3149273829942712,12.85,3.747052658774431,19.31,5.63078496816609,,,0.31,0.0903958228965037,-3.72,-1.0847498747580453,2.11,0.6152747945536224,0.16,0.0466559085917438,19.61,5.71826479677561,15.9,4.636430916304549,3.1,0.9039582289650376
Bosnia and Herzegovina,2016,0.03,0.008859323685136,1.33,0.3927633500410334,15.0,4.429661842568046,22.02,6.502743584889892,,,0.32,0.0944994526414516,-1.74,-0.5138407737378934,2.05,0.6053871184842996,0.04,0.0118124315801814,22.34,6.597243037531343,20.6,6.083402263793451,3.61,1.0660719501113765
Bosnia and Herzegovina,2017,0.03,0.0089511250669096,1.03,0.307321960630565,15.31,4.5680574924795625,22.33,6.6626207581364225,,,0.32,0.0954786673803697,-1.74,-0.5191652538807603,2.18,0.6504484215287686,0.05,0.0149185417781827,22.65,6.758099425516793,20.91,6.238934171636033,3.77,1.1248580500749803
Bosnia and Herzegovina,2018,0.02,0.0060169756935241,0.82,0.2466960034344897,15.16,4.560867575691298,22.22,6.6848599955053185,,,0.32,0.0962716110963862,-1.74,-0.5234768853366002,2.39,0.7190285953761347,0.11,0.0330933663143827,22.54,6.781131606601705,20.81,6.260663209111867,3.74,1.125174454689014
Botswana,1990,0.04,0.0310859246041984,0.1,0.0777148115104961,1.52,1.1812651349595418,2.81,2.1837862034449422,0.0,0.0,0.0,0.0,41.22,32.03404530462652,0.5,0.3885740575524808,0.03,0.0233144434531488,2.81,2.1837862034449422,44.02,34.21006002692041,0.65,0.5051462748182252
Botswana,1991,0.03,0.0226189587588524,0.11,0.0829361821157924,1.4,1.0555514087464497,2.73,2.058325247055577,0.0,0.0,0.0,0.0,41.22,31.078449334663325,0.49,0.3694429930612574,0.03,0.0226189587588524,2.74,2.0658648999751947,43.95,33.1367745817189,0.71,0.5353153572928424
Botswana,1992,0.03,0.0220015386409356,0.12,0.0880061545637424,1.65,1.2100846252514592,3.3,2.4201692505029184,0.0,0.0,0.0,0.0,41.22,30.230114092645547,0.69,0.5060353887415193,0.04,0.0293353848545808,3.3,2.4201692505029184,44.52,32.650283343148466,0.81,0.5940415433052618
Botswana,1993,0.01,0.0071474008476817,0.14,0.1000636118675443,1.64,1.1721737390198057,3.25,2.322905275496566,0.0,0.0,0.0,0.0,41.22,29.461586294144137,0.64,0.4574336542516314,0.04,0.0285896033907269,3.25,2.322905275496566,44.47,31.784491569640696,0.8,0.5717920678145393
Botswana,1994,0.02,0.0139464081374502,0.14,0.0976248569621515,1.66,1.1575518754083682,3.08,2.1477468531673343,0.0,0.0,0.0,0.0,41.22,28.743547171284906,0.48,0.3347137952988053,0.04,0.0278928162749004,3.08,2.1477468531673343,44.3,30.891294024452232,0.77,0.5369367132918336
Botswana,1995,0.02,0.0136131007035931,0.11,0.0748720538697621,1.75,1.1911463115643972,3.19,2.171289562223101,0.0,0.0,0.0,0.0,41.22,28.0566005501054,0.4,0.2722620140718622,0.04,0.0272262014071862,3.19,2.171289562223101,44.41,30.227890112328495,0.89,0.6057829813098934
Botswana,1996,0.02,0.0132914740510552,0.13,0.0863945813318588,1.32,0.8772372873696439,2.92,1.9405552114540603,0.0,0.0,0.0,0.0,41.22,27.39372801922479,0.54,0.3588697993784907,0.04,0.0265829481021104,2.92,1.9405552114540603,44.13,29.327637493653324,0.9,0.5981163322974844
